victim,mix_name,attackers,base_med,bg_med,sd_med,sd_avg
lms,SOLO3_PR_SPAWN,"PR_SPAWN PR_SPAWN PR_SPAWN",460561.00,472057.50,1.0250,1.0208
lms,MIX_TOP1x3,"PR_CACHE PR_CACHE PR_CACHE",460561.00,470598.00,1.0218,1.0245
lms,MIX_TOP1_TOP2_TOP3,"PR_CACHE POINTER PR_SPAWN",460561.00,471737.00,1.0243,1.0280
lms,MIX_TOP1x2_TOP2,"PR_CACHE PR_CACHE POINTER",460561.00,484656.00,1.0523,1.0498
lms,MIX_TOP2x3,"POINTER POINTER POINTER",460561.00,470290.50,1.0211,1.0183
lms,MIX_TOP1_TOP3x2,"PR_CACHE PR_SPAWN PR_SPAWN",460561.00,474966.00,1.0313,1.0344
ludcmp,SOLO3_CACHE,"CACHE CACHE CACHE",10767.00,10796.50,1.0027,1.0956
ludcmp,SOLO3_BUS,"BUS BUS BUS",10767.00,11113.00,1.0321,1.3061
ludcmp,SOLO3_MEM,"MEM MEM MEM",10767.00,12478.00,1.1589,1.6484
ludcmp,SOLO3_POINTER,"POINTER POINTER POINTER",10767.00,18588.00,1.7264,1.5710
ludcmp,SOLO3_PIPELINE,"PIPELINE PIPELINE PIPELINE",10767.00,11111.00,1.0319,1.0082
ludcmp,SOLO3_MTH_CACHE,"MTH_CACHE MTH_CACHE MTH_CACHE",10767.00,11087.50,1.0298,1.1199
ludcmp,SOLO3_MTH_BUS,"MTH_BUS MTH_BUS MTH_BUS",10767.00,10846.00,1.0073,1.2222
ludcmp,SOLO3_MTH_MEM,"MTH_MEM MTH_MEM MTH_MEM",10767.00,12293.00,1.1417,1.8523
ludcmp,SOLO3_MTH_POINTER,"MTH_POINTER MTH_POINTER MTH_POINTER",10767.00,12338.00,1.1459,1.1211
ludcmp,SOLO3_MTH_PIPELINE,"MTH_PIPELINE MTH_PIPELINE MTH_PIPELINE",10767.00,11087.50,1.0298,0.9935
ludcmp,SOLO3_MTH_SYSCALLS,"MTH_SYSCALLS MTH_SYSCALLS MTH_SYSCALLS",10767.00,11603.50,1.0777,1.1076
ludcmp,SOLO3_PR_CACHE,"PR_CACHE PR_CACHE PR_CACHE",10767.00,10618.00,0.9862,1.1902
ludcmp,SOLO3_PR_MEMBUS,"PR_MEMBUS PR_MEMBUS PR_MEMBUS",10767.00,10860.00,1.0086,0.9908
ludcmp,SOLO3_PR_ROWBUF,"PR_ROWBUF PR_ROWBUF PR_ROWBUF",10767.00,10748.50,0.9983,0.9968
ludcmp,SOLO3_PR_POINTER,"PR_POINTER PR_POINTER PR_POINTER",10767.00,12306.50,1.1430,1.0615
ludcmp,SOLO3_PR_TLB,"PR_TLB PR_TLB PR_TLB",10767.00,10832.50,1.0061,1.0238
ludcmp,SOLO3_PR_DISKIO,"PR_DISKIO PR_DISKIO PR_DISKIO",10767.00,16499.00,1.5324,1.3923
ludcmp,SOLO3_PR_FILESYS,"PR_FILESYS PR_FILESYS PR_FILESYS",10767.00,10795.00,1.0026,0.9843
ludcmp,SOLO3_PR_NET,"PR_NET PR_NET PR_NET",10767.00,11026.00,1.0241,0.9988
ludcmp,SOLO3_PR_SPAWN,"PR_SPAWN PR_SPAWN PR_SPAWN",10767.00,10773.00,1.0006,1.0242
ludcmp,MIX_TOP1x3,"POINTER POINTER POINTER",10767.00,12368.50,1.1487,1.1960
ludcmp,MIX_TOP1_TOP2_TOP3,"POINTER PR_DISKIO MEM",10767.00,13595.00,1.2627,4.5512
ludcmp,MIX_TOP1x2_TOP2,"POINTER POINTER PR_DISKIO",10767.00,12669.00,1.1767,1.2187
ludcmp,MIX_TOP2x3,"PR_DISKIO PR_DISKIO PR_DISKIO",10767.00,10846.50,1.0074,1.1062
ludcmp,MIX_TOP1_TOP3x2,"POINTER MEM MEM",10767.00,12101.00,1.1239,1.7676
matrix1,SOLO3_CACHE,"CACHE CACHE CACHE",20701.50,20864.00,1.0078,1.0093
matrix1,SOLO3_BUS,"BUS BUS BUS",20701.50,20835.50,1.0065,0.9970
matrix1,SOLO3_MEM,"MEM MEM MEM",20701.50,20741.50,1.0019,1.0926
matrix1,SOLO3_POINTER,"POINTER POINTER POINTER",20701.50,24513.50,1.1841,1.1613
matrix1,SOLO3_PIPELINE,"PIPELINE PIPELINE PIPELINE",20701.50,20718.50,1.0008,0.9772
matrix1,SOLO3_MTH_CACHE,"MTH_CACHE MTH_CACHE MTH_CACHE",20701.50,20687.50,0.9993,0.9967
matrix1,SOLO3_MTH_BUS,"MTH_BUS MTH_BUS MTH_BUS",20701.50,20685.50,0.9992,1.0029
matrix1,SOLO3_MTH_MEM,"MTH_MEM MTH_MEM MTH_MEM",20701.50,21231.00,1.0256,1.1289
matrix1,SOLO3_MTH_POINTER,"MTH_POINTER MTH_POINTER MTH_POINTER",20701.50,21682.00,1.0474,1.0408
matrix1,SOLO3_MTH_PIPELINE,"MTH_PIPELINE MTH_PIPELINE MTH_PIPELINE",20701.50,20814.50,1.0055,1.0081
matrix1,SOLO3_MTH_SYSCALLS,"MTH_SYSCALLS MTH_SYSCALLS MTH_SYSCALLS",20701.50,20869.00,1.0081,0.9867
matrix1,SOLO3_PR_CACHE,"PR_CACHE PR_CACHE PR_CACHE",20701.50,30358.50,1.4665,1.3814
matrix1,SOLO3_PR_MEMBUS,"PR_MEMBUS PR_MEMBUS PR_MEMBUS",20701.50,20748.00,1.0022,0.9998
matrix1,SOLO3_PR_ROWBUF,"PR_ROWBUF PR_ROWBUF PR_ROWBUF",20701.50,20810.50,1.0053,1.0099
matrix1,SOLO3_PR_POINTER,"PR_POINTER PR_POINTER PR_POINTER",20701.50,20665.00,0.9982,0.9918
matrix1,SOLO3_PR_TLB,"PR_TLB PR_TLB PR_TLB",20701.50,20844.00,1.0069,1.0290
matrix1,SOLO3_PR_DISKIO,"PR_DISKIO PR_DISKIO PR_DISKIO",20701.50,20895.50,1.0094,1.0018
matrix1,SOLO3_PR_FILESYS,"PR_FILESYS PR_FILESYS PR_FILESYS",20701.50,20680.00,0.9990,0.9806
matrix1,SOLO3_PR_NET,"PR_NET PR_NET PR_NET",20701.50,20797.50,1.0046,0.9710
matrix1,SOLO3_PR_SPAWN,"PR_SPAWN PR_SPAWN PR_SPAWN",20701.50,20921.50,1.0106,0.9879
matrix1,MIX_TOP1x3,"PR_CACHE PR_CACHE PR_CACHE",20701.50,31584.50,1.5257,1.4330
matrix1,MIX_TOP1_TOP2_TOP3,"PR_CACHE POINTER MTH_POINTER",20701.50,20696.50,0.9998,0.9849
matrix1,MIX_TOP1x2_TOP2,"PR_CACHE PR_CACHE POINTER",20701.50,20669.50,0.9985,1.0631
matrix1,MIX_TOP2x3,"POINTER POINTER POINTER",20701.50,20693.00,0.9996,0.9823
matrix1,MIX_TOP1_TOP3x2,"PR_CACHE MTH_POINTER MTH_POINTER",20701.50,20682.50,0.9991,0.9762
md5,SOLO3_CACHE,"CACHE CACHE CACHE",36046736.00,36148182.00,1.0028,1.0018
md5,SOLO3_BUS,"BUS BUS BUS",36046736.00,36155224.00,1.0030,1.0026
md5,SOLO3_MEM,"MEM MEM MEM",36046736.00,36240443.00,1.0054,1.0050
md5,SOLO3_POINTER,"POINTER POINTER POINTER",36046736.00,36146653.50,1.0028,1.0029
md5,SOLO3_PIPELINE,"PIPELINE PIPELINE PIPELINE",36046736.00,35979808.00,0.9981,0.9975
md5,SOLO3_MTH_CACHE,"MTH_CACHE MTH_CACHE MTH_CACHE",36046736.00,36085242.50,1.0011,1.0021
md5,SOLO3_MTH_BUS,"MTH_BUS MTH_BUS MTH_BUS",36046736.00,36054526.00,1.0002,1.0008
md5,SOLO3_MTH_MEM,"MTH_MEM MTH_MEM MTH_MEM",36046736.00,36772207.50,1.0201,1.0195
md5,SOLO3_MTH_POINTER,"MTH_POINTER MTH_POINTER MTH_POINTER",36046736.00,35989696.50,0.9984,1.0000
md5,SOLO3_MTH_PIPELINE,"MTH_PIPELINE MTH_PIPELINE MTH_PIPELINE",36046736.00,35946013.00,0.9972,0.9968
md5,SOLO3_MTH_SYSCALLS,"MTH_SYSCALLS MTH_SYSCALLS MTH_SYSCALLS",36046736.00,36023369.00,0.9994,0.9989
md5,SOLO3_PR_CACHE,"PR_CACHE PR_CACHE PR_CACHE",36046736.00,36172708.50,1.0035,1.0029
md5,SOLO3_PR_MEMBUS,"PR_MEMBUS PR_MEMBUS PR_MEMBUS",36046736.00,36004286.50,0.9988,0.9981
md5,SOLO3_PR_ROWBUF,"PR_ROWBUF PR_ROWBUF PR_ROWBUF",36046736.00,36040174.50,0.9998,0.9997
md5,SOLO3_PR_POINTER,"PR_POINTER PR_POINTER PR_POINTER",36046736.00,36199565.50,1.0042,1.0021
md5,SOLO3_PR_TLB,"PR_TLB PR_TLB PR_TLB",36046736.00,36162234.00,1.0032,1.0039
md5,SOLO3_PR_DISKIO,"PR_DISKIO PR_DISKIO PR_DISKIO",36046736.00,35987589.50,0.9984,0.9984
md5,SOLO3_PR_FILESYS,"PR_FILESYS PR_FILESYS PR_FILESYS",36046736.00,35991038.50,0.9985,0.9983
md5,SOLO3_PR_NET,"PR_NET PR_NET PR_NET",36046736.00,36040372.50,0.9998,0.9985
md5,SOLO3_PR_SPAWN,"PR_SPAWN PR_SPAWN PR_SPAWN",36046736.00,36065176.00,1.0005,1.0015
md5,MIX_TOP1x3,"MTH_MEM MTH_MEM MTH_MEM",36046736.00,36311394.50,1.0073,1.0087
md5,MIX_TOP1_TOP2_TOP3,"MTH_MEM MEM PR_POINTER",36046736.00,36123839.00,1.0021,1.0048
md5,MIX_TOP1x2_TOP2,"MTH_MEM MTH_MEM MEM",36046736.00,36547455.50,1.0139,1.0127
md5,MIX_TOP2x3,"MEM MEM MEM",36046736.00,36571386.00,1.0146,1.0149
md5,MIX_TOP1_TOP3x2,"MTH_MEM PR_POINTER PR_POINTER",36046736.00,36416997.00,1.0103,1.0098
minver,SOLO3_CACHE,"CACHE CACHE CACHE",6780.00,6937.50,1.0232,1.1033
minver,SOLO3_BUS,"BUS BUS BUS",6780.00,7685.50,1.1336,1.7973
minver,SOLO3_MEM,"MEM MEM MEM",6780.00,22969.00,3.3878,4.5453
minver,SOLO3_POINTER,"POINTER POINTER POINTER",6780.00,20400.50,3.0089,2.6222
minver,SOLO3_PIPELINE,"PIPELINE PIPELINE PIPELINE",6780.00,7183.50,1.0595,1.0508
minver,SOLO3_MTH_CACHE,"MTH_CACHE MTH_CACHE MTH_CACHE",6780.00,6946.00,1.0245,1.2309
minver,SOLO3_MTH_BUS,"MTH_BUS MTH_BUS MTH_BUS",6780.00,8573.00,1.2645,2.2214
minver,SOLO3_MTH_MEM,"MTH_MEM MTH_MEM MTH_MEM",6780.00,12534.00,1.8487,3.3762
minver,SOLO3_MTH_POINTER,"MTH_POINTER MTH_POINTER MTH_POINTER",6780.00,10367.50,1.5291,1.3762
minver,SOLO3_MTH_PIPELINE,"MTH_PIPELINE MTH_PIPELINE MTH_PIPELINE",6780.00,6933.00,1.0226,0.9924
minver,SOLO3_MTH_SYSCALLS,"MTH_SYSCALLS MTH_SYSCALLS MTH_SYSCALLS",6780.00,6844.00,1.0094,1.2430
minver,SOLO3_PR_CACHE,"PR_CACHE PR_CACHE PR_CACHE",6780.00,6833.50,1.0079,1.4330
minver,SOLO3_PR_MEMBUS,"PR_MEMBUS PR_MEMBUS PR_MEMBUS",6780.00,6806.00,1.0038,1.0543
minver,SOLO3_PR_ROWBUF,"PR_ROWBUF PR_ROWBUF PR_ROWBUF",6780.00,7900.50,1.1653,1.4227
minver,SOLO3_PR_POINTER,"PR_POINTER PR_POINTER PR_POINTER",6780.00,6691.00,0.9869,1.0053
minver,SOLO3_PR_TLB,"PR_TLB PR_TLB PR_TLB",6780.00,6792.50,1.0018,1.0065
minver,SOLO3_PR_DISKIO,"PR_DISKIO PR_DISKIO PR_DISKIO",6780.00,8294.50,1.2234,1.2693
minver,SOLO3_PR_FILESYS,"PR_FILESYS PR_FILESYS PR_FILESYS",6780.00,11946.50,1.7620,1.5086
minver,SOLO3_PR_NET,"PR_NET PR_NET PR_NET",6780.00,7703.00,1.1361,1.1375
minver,SOLO3_PR_SPAWN,"PR_SPAWN PR_SPAWN PR_SPAWN",6780.00,21502.00,3.1714,2.4465
minver,MIX_TOP1x3,"MEM MEM MEM",6780.00,11205.00,1.6527,2.4387
minver,MIX_TOP1_TOP2_TOP3,"MEM PR_SPAWN POINTER",6780.00,12519.00,1.8465,1.6971
minver,MIX_TOP1x2_TOP2,"MEM MEM PR_SPAWN",6780.00,7761.50,1.1448,2.8091
minver,MIX_TOP2x3,"PR_SPAWN PR_SPAWN PR_SPAWN",6780.00,7389.50,1.0899,1.2190
minver,MIX_TOP1_TOP3x2,"MEM POINTER POINTER",6780.00,66241.00,9.7701,7.6744
mpeg2,SOLO3_CACHE,"CACHE CACHE CACHE",566236650.50,571849446.00,1.0099,1.0094
mpeg2,SOLO3_BUS,"BUS BUS BUS",566236650.50,571591488.00,1.0095,1.0086
mpeg2,SOLO3_MEM,"MEM MEM MEM",566236650.50,578453144.00,1.0216,1.0209
mpeg2,SOLO3_POINTER,"POINTER POINTER POINTER",566236650.50,570154452.00,1.0069,1.0068
mpeg2,SOLO3_PIPELINE,"PIPELINE PIPELINE PIPELINE",566236650.50,566246383.00,1.0000,0.9995
mpeg2,SOLO3_MTH_CACHE,"MTH_CACHE MTH_CACHE MTH_CACHE",566236650.50,569778592.50,1.0063,1.0053
mpeg2,SOLO3_MTH_BUS,"MTH_BUS MTH_BUS MTH_BUS",566236650.50,575541089.00,1.0164,1.0149
mpeg2,SOLO3_MTH_MEM,"MTH_MEM MTH_MEM MTH_MEM",566236650.50,583129835.00,1.0298,1.0289
mpeg2,SOLO3_MTH_POINTER,"MTH_POINTER MTH_POINTER MTH_POINTER",566236650.50,567889797.00,1.0029,1.0024
mpeg2,SOLO3_MTH_PIPELINE,"MTH_PIPELINE MTH_PIPELINE MTH_PIPELINE",566236650.50,566104766.50,0.9998,0.9995
mpeg2,SOLO3_MTH_SYSCALLS,"MTH_SYSCALLS MTH_SYSCALLS MTH_SYSCALLS",566236650.50,568033049.00,1.0032,1.0022
mpeg2,SOLO3_PR_CACHE,"PR_CACHE PR_CACHE PR_CACHE",566236650.50,577379874.50,1.0197,1.0184
mpeg2,SOLO3_PR_MEMBUS,"PR_MEMBUS PR_MEMBUS PR_MEMBUS",566236650.50,567687297.50,1.0026,1.0021
mpeg2,SOLO3_PR_ROWBUF,"PR_ROWBUF PR_ROWBUF PR_ROWBUF",566236650.50,569530230.00,1.0058,1.0051
mpeg2,SOLO3_PR_POINTER,"PR_POINTER PR_POINTER PR_POINTER",566236650.50,568190174.50,1.0035,1.0027
mpeg2,SOLO3_PR_TLB,"PR_TLB PR_TLB PR_TLB",566236650.50,573940505.50,1.0136,1.0128
mpeg2,SOLO3_PR_DISKIO,"PR_DISKIO PR_DISKIO PR_DISKIO",566236650.50,570183277.00,1.0070,1.0057
mpeg2,SOLO3_PR_FILESYS,"PR_FILESYS PR_FILESYS PR_FILESYS",566236650.50,568366490.50,1.0038,1.0032
mpeg2,SOLO3_PR_NET,"PR_NET PR_NET PR_NET",566236650.50,567328434.50,1.0019,1.0007
mpeg2,SOLO3_PR_SPAWN,"PR_SPAWN PR_SPAWN PR_SPAWN",566236650.50,571816981.00,1.0099,1.0100
mpeg2,MIX_TOP1x3,"MTH_MEM MTH_MEM MTH_MEM",566236650.50,584303727.00,1.0319,1.0313
mpeg2,MIX_TOP1_TOP2_TOP3,"MTH_MEM MEM PR_CACHE",566236650.50,584804597.00,1.0328,1.0321
mpeg2,MIX_TOP1x2_TOP2,"MTH_MEM MTH_MEM MEM",566236650.50,584010833.50,1.0314,1.0295
mpeg2,MIX_TOP2x3,"MEM MEM MEM",566236650.50,583538465.50,1.0306,1.0302
mpeg2,MIX_TOP1_TOP3x2,"MTH_MEM PR_CACHE PR_CACHE",566236650.50,585367963.50,1.0338,1.0311
ndes,SOLO3_CACHE,"CACHE CACHE CACHE",105587.50,105461.00,0.9988,0.9835
ndes,SOLO3_BUS,"BUS BUS BUS",105587.50,105643.50,1.0005,1.0573
ndes,SOLO3_MEM,"MEM MEM MEM",105587.50,109110.50,1.0334,1.1153
ndes,SOLO3_POINTER,"POINTER POINTER POINTER",105587.50,105575.00,0.9999,1.0082
ndes,SOLO3_PIPELINE,"PIPELINE PIPELINE PIPELINE",105587.50,105370.50,0.9979,0.9704
ndes,SOLO3_MTH_CACHE,"MTH_CACHE MTH_CACHE MTH_CACHE",105587.50,106327.50,1.0070,0.9969
ndes,SOLO3_MTH_BUS,"MTH_BUS MTH_BUS MTH_BUS",105587.50,105538.50,0.9995,0.9741
ndes,SOLO3_MTH_MEM,"MTH_MEM MTH_MEM MTH_MEM",105587.50,117851.50,1.1162,1.3942
ndes,SOLO3_MTH_POINTER,"MTH_POINTER MTH_POINTER MTH_POINTER",105587.50,114191.50,1.0815,1.0854
ndes,SOLO3_MTH_PIPELINE,"MTH_PIPELINE MTH_PIPELINE MTH_PIPELINE",105587.50,105422.50,0.9984,1.0295
ndes,SOLO3_MTH_SYSCALLS,"MTH_SYSCALLS MTH_SYSCALLS MTH_SYSCALLS",105587.50,105705.00,1.0011,1.0258
ndes,SOLO3_PR_CACHE,"PR_CACHE PR_CACHE PR_CACHE",105587.50,106439.50,1.0081,1.0258
ndes,SOLO3_PR_MEMBUS,"PR_MEMBUS PR_MEMBUS PR_MEMBUS",105587.50,106288.50,1.0066,0.9781
ndes,SOLO3_PR_ROWBUF,"PR_ROWBUF PR_ROWBUF PR_ROWBUF",105587.50,105650.00,1.0006,0.9855
ndes,SOLO3_PR_POINTER,"PR_POINTER PR_POINTER PR_POINTER",105587.50,105652.00,1.0006,0.9846
ndes,SOLO3_PR_TLB,"PR_TLB PR_TLB PR_TLB",105587.50,106843.50,1.0119,0.9974
ndes,SOLO3_PR_DISKIO,"PR_DISKIO PR_DISKIO PR_DISKIO",105587.50,114098.50,1.0806,1.0595
ndes,SOLO3_PR_FILESYS,"PR_FILESYS PR_FILESYS PR_FILESYS",105587.50,105599.00,1.0001,0.9664
ndes,SOLO3_PR_NET,"PR_NET PR_NET PR_NET",105587.50,105274.50,0.9970,0.9930
ndes,SOLO3_PR_SPAWN,"PR_SPAWN PR_SPAWN PR_SPAWN",105587.50,128263.50,1.2148,1.1293
ndes,MIX_TOP1x3,"PR_SPAWN PR_SPAWN PR_SPAWN",105587.50,128408.00,1.2161,1.1485
ndes,MIX_TOP1_TOP2_TOP3,"PR_SPAWN MTH_MEM MTH_POINTER",105587.50,115487.00,1.0938,1.2689
ndes,MIX_TOP1x2_TOP2,"PR_SPAWN PR_SPAWN MTH_MEM",105587.50,133664.50,1.2659,1.3006
ndes,MIX_TOP2x3,"MTH_MEM MTH_MEM MTH_MEM",105587.50,113659.00,1.0764,1.3117
ndes,MIX_TOP1_TOP3x2,"PR_SPAWN MTH_POINTER MTH_POINTER",105587.50,106074.50,1.0046,0.9808
petrinet,SOLO3_CACHE,"CACHE CACHE CACHE",3426.00,5315.00,1.5514,1.6932
petrinet,SOLO3_BUS,"BUS BUS BUS",3426.00,3456.00,1.0088,0.8969
petrinet,SOLO3_MEM,"MEM MEM MEM",3426.00,4693.00,1.3698,3.2778
petrinet,SOLO3_POINTER,"POINTER POINTER POINTER",3426.00,3468.00,1.0123,1.0182
petrinet,SOLO3_PIPELINE,"PIPELINE PIPELINE PIPELINE",3426.00,3705.50,1.0816,1.1786
petrinet,SOLO3_MTH_CACHE,"MTH_CACHE MTH_CACHE MTH_CACHE",3426.00,3378.50,0.9861,0.8341
petrinet,SOLO3_MTH_BUS,"MTH_BUS MTH_BUS MTH_BUS",3426.00,5205.00,1.5193,2.7257
petrinet,SOLO3_MTH_MEM,"MTH_MEM MTH_MEM MTH_MEM",3426.00,5686.00,1.6597,4.5387
petrinet,SOLO3_MTH_POINTER,"MTH_POINTER MTH_POINTER MTH_POINTER",3426.00,3421.50,0.9987,0.8231
petrinet,SOLO3_MTH_PIPELINE,"MTH_PIPELINE MTH_PIPELINE MTH_PIPELINE",3426.00,3939.00,1.1497,0.7921
petrinet,SOLO3_MTH_SYSCALLS,"MTH_SYSCALLS MTH_SYSCALLS MTH_SYSCALLS",3426.00,3987.00,1.1637,1.1467
petrinet,SOLO3_PR_CACHE,"PR_CACHE PR_CACHE PR_CACHE",3426.00,4716.50,1.3767,2.1109
petrinet,SOLO3_PR_MEMBUS,"PR_MEMBUS PR_MEMBUS PR_MEMBUS",3426.00,7229.50,2.1102,1.2760
petrinet,SOLO3_PR_ROWBUF,"PR_ROWBUF PR_ROWBUF PR_ROWBUF",3426.00,19257.00,5.6208,2.3902
petrinet,SOLO3_PR_POINTER,"PR_POINTER PR_POINTER PR_POINTER",3426.00,6934.50,2.0241,1.1734
petrinet,SOLO3_PR_TLB,"PR_TLB PR_TLB PR_TLB",3426.00,5725.00,1.6710,1.3063
petrinet,SOLO3_PR_DISKIO,"PR_DISKIO PR_DISKIO PR_DISKIO",3426.00,3501.00,1.0219,1.0591
petrinet,SOLO3_PR_FILESYS,"PR_FILESYS PR_FILESYS PR_FILESYS",3426.00,3466.00,1.0117,0.8913
petrinet,SOLO3_PR_NET,"PR_NET PR_NET PR_NET",3426.00,4365.50,1.2742,1.0699
petrinet,SOLO3_PR_SPAWN,"PR_SPAWN PR_SPAWN PR_SPAWN",3426.00,4123.00,1.2034,1.0756
petrinet,MIX_TOP1x3,"PR_ROWBUF PR_ROWBUF PR_ROWBUF",3426.00,3429.50,1.0010,1.0884
petrinet,MIX_TOP1_TOP2_TOP3,"PR_ROWBUF PR_MEMBUS PR_POINTER",3426.00,5197.50,1.5171,1.2040
petrinet,MIX_TOP1x2_TOP2,"PR_ROWBUF PR_ROWBUF PR_MEMBUS",3426.00,4010.00,1.1705,1.0884
petrinet,MIX_TOP2x3,"PR_MEMBUS PR_MEMBUS PR_MEMBUS",3426.00,4538.50,1.3247,1.2662
petrinet,MIX_TOP1_TOP3x2,"PR_ROWBUF PR_POINTER PR_POINTER",3426.00,5545.00,1.6185,1.0076
pm,SOLO3_CACHE,"CACHE CACHE CACHE",21330830.50,21335605.00,1.0002,1.0009
pm,SOLO3_BUS,"BUS BUS BUS",21330830.50,21334488.00,1.0002,1.0016
pm,SOLO3_MEM,"MEM MEM MEM",21330830.50,21661532.00,1.0155,1.0238
pm,SOLO3_POINTER,"POINTER POINTER POINTER",21330830.50,21376569.50,1.0021,1.0024
pm,SOLO3_PIPELINE,"PIPELINE PIPELINE PIPELINE",21330830.50,21329338.50,0.9999,1.0005
pm,SOLO3_MTH_CACHE,"MTH_CACHE MTH_CACHE MTH_CACHE",21330830.50,21316025.00,0.9993,0.9999
pm,SOLO3_MTH_BUS,"MTH_BUS MTH_BUS MTH_BUS",21330830.50,21422973.50,1.0043,1.0057
pm,SOLO3_MTH_MEM,"MTH_MEM MTH_MEM MTH_MEM",21330830.50,21508845.50,1.0083,1.0111
pm,SOLO3_MTH_POINTER,"MTH_POINTER MTH_POINTER MTH_POINTER",21330830.50,21307512.00,0.9989,1.0001
pm,SOLO3_MTH_PIPELINE,"MTH_PIPELINE MTH_PIPELINE MTH_PIPELINE",21330830.50,21279761.50,0.9976,0.9980
pm,SOLO3_MTH_SYSCALLS,"MTH_SYSCALLS MTH_SYSCALLS MTH_SYSCALLS",21330830.50,21301485.50,0.9986,0.9990
pm,SOLO3_PR_CACHE,"PR_CACHE PR_CACHE PR_CACHE",21330830.50,21484845.50,1.0072,1.0084
pm,SOLO3_PR_MEMBUS,"PR_MEMBUS PR_MEMBUS PR_MEMBUS",21330830.50,21318733.50,0.9994,0.9998
pm,SOLO3_PR_ROWBUF,"PR_ROWBUF PR_ROWBUF PR_ROWBUF",21330830.50,21364955.00,1.0016,1.0016
pm,SOLO3_PR_POINTER,"PR_POINTER PR_POINTER PR_POINTER",21330830.50,21275833.00,0.9974,0.9991
pm,SOLO3_PR_TLB,"PR_TLB PR_TLB PR_TLB",21330830.50,21489040.50,1.0074,1.0091
pm,SOLO3_PR_DISKIO,"PR_DISKIO PR_DISKIO PR_DISKIO",21330830.50,21330393.00,1.0000,1.0003
pm,SOLO3_PR_FILESYS,"PR_FILESYS PR_FILESYS PR_FILESYS",21330830.50,21315000.50,0.9993,0.9997
pm,SOLO3_PR_NET,"PR_NET PR_NET PR_NET",21330830.50,21252669.50,0.9963,0.9972
pm,SOLO3_PR_SPAWN,"PR_SPAWN PR_SPAWN PR_SPAWN",21330830.50,21479743.50,1.0070,1.0077
pm,MIX_TOP1x3,"MEM MEM MEM",21330830.50,21351034.50,1.0009,1.0025
pm,MIX_TOP1_TOP2_TOP3,"MEM MTH_MEM PR_TLB",21330830.50,21862177.00,1.0249,1.0278
pm,MIX_TOP1x2_TOP2,"MEM MEM MTH_MEM",21330830.50,21444211.00,1.0053,1.0062
pm,MIX_TOP2x3,"MTH_MEM MTH_MEM MTH_MEM",21330830.50,21600593.50,1.0126,1.0168
pm,MIX_TOP1_TOP3x2,"MEM PR_TLB PR_TLB",21330830.50,21507838.50,1.0083,1.0085
powerwindow,SOLO3_CACHE,"CACHE CACHE CACHE",2934370.00,3023033.00,1.0302,1.0210
powerwindow,SOLO3_BUS,"BUS BUS BUS",2934370.00,3012471.50,1.0266,1.0331
powerwindow,SOLO3_MEM,"MEM MEM MEM",2934370.00,3012325.50,1.0266,1.0476
powerwindow,SOLO3_POINTER,"POINTER POINTER POINTER",2934370.00,3039781.00,1.0359,1.0316
powerwindow,SOLO3_PIPELINE,"PIPELINE PIPELINE PIPELINE",2934370.00,2870293.00,0.9782,0.9737
powerwindow,SOLO3_MTH_CACHE,"MTH_CACHE MTH_CACHE MTH_CACHE",2934370.00,3002259.50,1.0231,1.0105
powerwindow,SOLO3_MTH_BUS,"MTH_BUS MTH_BUS MTH_BUS",2934370.00,3010525.50,1.0260,1.0322
powerwindow,SOLO3_MTH_MEM,"MTH_MEM MTH_MEM MTH_MEM",2934370.00,3322484.00,1.1323,1.1371
powerwindow,SOLO3_MTH_POINTER,"MTH_POINTER MTH_POINTER MTH_POINTER",2934370.00,2890220.50,0.9850,0.9782
powerwindow,SOLO3_MTH_PIPELINE,"MTH_PIPELINE MTH_PIPELINE MTH_PIPELINE",2934370.00,2870192.00,0.9781,0.9727
powerwindow,SOLO3_MTH_SYSCALLS,"MTH_SYSCALLS MTH_SYSCALLS MTH_SYSCALLS",2934370.00,2935378.00,1.0003,0.9929
powerwindow,SOLO3_PR_CACHE,"PR_CACHE PR_CACHE PR_CACHE",2934370.00,3077349.50,1.0487,1.0409
powerwindow,SOLO3_PR_MEMBUS,"PR_MEMBUS PR_MEMBUS PR_MEMBUS",2934370.00,2899211.50,0.9880,0.9854
powerwindow,SOLO3_PR_ROWBUF,"PR_ROWBUF PR_ROWBUF PR_ROWBUF",2934370.00,2944616.50,1.0035,1.0055
powerwindow,SOLO3_PR_POINTER,"PR_POINTER PR_POINTER PR_POINTER",2934370.00,2892930.50,0.9859,0.9804
powerwindow,SOLO3_PR_TLB,"PR_TLB PR_TLB PR_TLB",2934370.00,3026842.50,1.0315,1.0228
powerwindow,SOLO3_PR_DISKIO,"PR_DISKIO PR_DISKIO PR_DISKIO",2934370.00,2986342.50,1.0177,1.0133
powerwindow,SOLO3_PR_FILESYS,"PR_FILESYS PR_FILESYS PR_FILESYS",2934370.00,2953613.50,1.0066,1.0018
powerwindow,SOLO3_PR_NET,"PR_NET PR_NET PR_NET",2934370.00,2890070.50,0.9849,0.9846
powerwindow,SOLO3_PR_SPAWN,"PR_SPAWN PR_SPAWN PR_SPAWN",2934370.00,3051388.50,1.0399,1.0301
